Run,BioSample,BioProject,Organism,LibraryLayout,GeoLoc_Continent,GeoLoc_Country,GeoLoc_Region,GeoLoc_Reef,Life_Stage,Treatment,Time_Point,Genotype
ERR10123080,SAMEA110755129,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,radial_polyp,radial_polyp,5,2
ERR10123081,SAMEA110755130,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,radial_polyp,radial_polyp,5,3
ERR10123082,SAMEA110755131,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,radial_polyp,radial_polyp,5,1
ERR10123083,SAMEA110755132,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,radial_polyp,radial_polyp,5,2
ERR10123084,SAMEA110755133,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,1,1
ERR10123085,SAMEA110755134,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,1,2
ERR10123086,SAMEA110755135,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,1,3
ERR10123087,SAMEA110755136,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,1,1
ERR10123088,SAMEA110755137,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,1,3
ERR10123089,SAMEA110755138,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_1,stage_1,2,1
ERR10123090,SAMEA110755139,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,2,1
ERR10123091,SAMEA110755140,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,2,2
ERR10123092,SAMEA110755141,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,1,1
ERR10123093,SAMEA110755142,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,2,3
ERR10123094,SAMEA110755143,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,2,1
ERR10123095,SAMEA110755144,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_2,stage_2,2,3
ERR10123096,SAMEA110755145,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_3,stage_3,3,1
ERR10123097,SAMEA110755146,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_3,stage_3,3,2
ERR10123098,SAMEA110755147,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_3,stage_3,3,3
ERR10123099,SAMEA110755148,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_3,stage_3,3,1
ERR10123100,SAMEA110755149,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_3,stage_3,3,6
ERR10123101,SAMEA110755150,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4a,stage_4a,4,1
ERR10123102,SAMEA110755151,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4a,stage_4a,4,1
ERR10123103,SAMEA110755152,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4a,stage_4a,4,2
ERR10123104,SAMEA110755153,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4a,stage_4a,4,6
ERR10123106,SAMEA110755155,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4b,stage_4b,5,1
ERR10123107,SAMEA110755156,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4b,stage_4b,5,2
ERR10123108,SAMEA110755157,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4b,stage_4b,5,3
ERR10123109,SAMEA110755158,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,stage_4b,stage_4b,5,3
ERR10123110,SAMEA110755159,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,1
ERR10123111,SAMEA110755160,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,2
ERR10123112,SAMEA110755161,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,6
ERR10123113,SAMEA110755162,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,1
ERR10123114,SAMEA110755163,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,3
ERR10123115,SAMEA110755164,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,4,3
ERR10123116,SAMEA110755165,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,1
ERR10123117,SAMEA110755166,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,2
ERR10123118,SAMEA110755167,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,6
ERR10123119,SAMEA110755168,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,1
ERR10123120,SAMEA110755169,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,2
ERR10123121,SAMEA110755170,PRJEB55598,Acropora millepora,SINGLE,Oceania,Australia,Company: Canberra Marine,NA,young_polyp,young_polyp,5,3
SRR13221601,SAMN17012829,PRJNA682854,Acropora eurystoma,PAIRED,Asia,Israel,Gulf of Eilat,Eilat,Adult,full_moon_Winter_A,42422,0
DRR180786,SAMD00171803,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,6 days old age,NA
DRR180787,SAMD00171804,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,6 days old age,NA
DRR180788,SAMD00171805,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,6 days old age,NA
DRR180789,SAMD00171806,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,6 days old age,NA
DRR180790,SAMD00171807,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,6 days old age,NA
DRR180791,SAMD00171808,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,6 days old age,NA
DRR180792,SAMD00171809,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,6 days old age,NA
DRR180793,SAMD00171810,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,6 days old age,NA
DRR180794,SAMD00171811,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,6 days old age,NA
DRR180795,SAMD00171812,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,6 days old age,NA
DRR180796,SAMD00171813,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,6 days old age,NA
DRR180797,SAMD00171814,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,6 days old age,NA
DRR180798,SAMD00171815,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,10 days old age,NA
DRR180799,SAMD00171816,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,10 days old age,NA
DRR180800,SAMD00171817,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,10 days old age,NA
DRR180801,SAMD00171818,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,10 days old age,NA
DRR180802,SAMD00171819,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,10 days old age,NA
DRR180803,SAMD00171820,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,10 days old age,NA
DRR180804,SAMD00171821,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,10 days old age,NA
DRR180805,SAMD00171822,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,10 days old age,NA
DRR180806,SAMD00171823,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,10 days old age,NA
DRR180807,SAMD00171824,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,10 days old age,NA
DRR180808,SAMD00171825,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,10 days old age,NA
DRR180809,SAMD00171826,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,10 days old age,NA
DRR180810,SAMD00171827,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,14 days old age,NA
DRR180811,SAMD00171828,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,14 days old age,NA
DRR180812,SAMD00171829,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A1 infected,14 days old age,NA
DRR180813,SAMD00171830,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,14 days old age,NA
DRR180814,SAMD00171831,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,14 days old age,NA
DRR180815,SAMD00171832,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A2 infected,14 days old age,NA
DRR180816,SAMD00171833,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,14 days old age,NA
DRR180817,SAMD00171834,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,14 days old age,NA
DRR180818,SAMD00171835,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,A3 infected,14 days old age,NA
DRR180819,SAMD00171836,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,14 days old age,NA
DRR180820,SAMD00171837,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,14 days old age,NA
DRR180821,SAMD00171838,PRJDB8332,Acropora tenuis,PAIRED,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,control,14 days old age,NA
DRR330187,SAMD00424427,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_1-hpi,6 days post fertilization,NA
DRR330188,SAMD00424428,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_1-hpi,6 days post fertilization,NA
DRR330189,SAMD00424429,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_1-hpi,6 days post fertilization,NA
DRR330190,SAMD00424430,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_3-hpi,6 days post fertilization,NA
DRR330191,SAMD00424431,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_3-hpi,6 days post fertilization,NA
DRR330192,SAMD00424432,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_3-hpi,6 days post fertilization,NA
DRR330193,SAMD00424433,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_6-hpi,6 days post fertilization,NA
DRR330194,SAMD00424434,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_6-hpi,6 days post fertilization,NA
DRR330195,SAMD00424435,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_6-hpi,6 days post fertilization,NA
DRR330196,SAMD00424436,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_12-hpi,6 days post fertilization,NA
DRR330197,SAMD00424437,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_12-hpi,6 days post fertilization,NA
DRR330198,SAMD00424438,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_12-hpi,6 days post fertilization,NA
DRR330199,SAMD00424439,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_24-hpi,6 days post fertilization,NA
DRR330200,SAMD00424440,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_24-hpi,6 days post fertilization,NA
DRR330201,SAMD00424441,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Smic_24-hpi,6 days post fertilization,NA
DRR330202,SAMD00424442,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_1-hpi,6 days post fertilization,NA
DRR330203,SAMD00424443,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_1-hpi,6 days post fertilization,NA
DRR330204,SAMD00424444,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_1-hpi,6 days post fertilization,NA
DRR330205,SAMD00424445,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_3-hpi,6 days post fertilization,NA
DRR330206,SAMD00424424,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_3-hpi,6 days post fertilization,NA
DRR330207,SAMD00424425,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_3-hpi,6 days post fertilization,NA
DRR330208,SAMD00424426,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_6-hpi,6 days post fertilization,NA
DRR330209,SAMD00424446,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_6-hpi,6 days post fertilization,NA
DRR330210,SAMD00424447,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_6-hpi,6 days post fertilization,NA
DRR330211,SAMD00424448,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_12-hpi,6 days post fertilization,NA
DRR330212,SAMD00424449,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_12-hpi,6 days post fertilization,NA
DRR330213,SAMD00424450,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_12-hpi,6 days post fertilization,NA
DRR330214,SAMD00424451,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_24-hpi,6 days post fertilization,NA
DRR330215,SAMD00424452,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_24-hpi,6 days post fertilization,NA
DRR330216,SAMD00424453,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Snat_24-hpi,6 days post fertilization,NA
DRR330217,SAMD00424454,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_1-hpi,6 days post fertilization,NA
DRR330218,SAMD00424455,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_1-hpi,6 days post fertilization,NA
DRR330219,SAMD00424456,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_1-hpi,6 days post fertilization,NA
DRR330220,SAMD00424457,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_3-hpi,6 days post fertilization,NA
DRR330221,SAMD00424458,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_3-hpi,6 days post fertilization,NA
DRR330223,SAMD00424460,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_6-hpi,6 days post fertilization,NA
DRR330224,SAMD00424461,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_6-hpi,6 days post fertilization,NA
DRR330225,SAMD00424462,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_6-hpi,6 days post fertilization,NA
DRR330226,SAMD00424463,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_12-hpi,6 days post fertilization,NA
DRR330227,SAMD00424464,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_12-hpi,6 days post fertilization,NA
DRR330228,SAMD00424465,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_12-hpi,6 days post fertilization,NA
DRR330229,SAMD00424466,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_24-hpi,6 days post fertilization,NA
DRR330231,SAMD00424468,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Stri_24-hpi,6 days post fertilization,NA
DRR330232,SAMD00424469,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_1-hpi,6 days post fertilization,NA
DRR330233,SAMD00424470,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_1-hpi,6 days post fertilization,NA
DRR330234,SAMD00424471,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_1-hpi,6 days post fertilization,NA
DRR330235,SAMD00424472,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_3-hpi,6 days post fertilization,NA
DRR330236,SAMD00424473,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_3-hpi,6 days post fertilization,NA
DRR330237,SAMD00424474,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_3-hpi,6 days post fertilization,NA
DRR330238,SAMD00424475,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_6-hpi,6 days post fertilization,NA
DRR330239,SAMD00424476,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_6-hpi,6 days post fertilization,NA
DRR330240,SAMD00424477,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_6-hpi,6 days post fertilization,NA
DRR330241,SAMD00424478,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_12-hpi,6 days post fertilization,NA
DRR330242,SAMD00424479,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_12-hpi,6 days post fertilization,NA
DRR330243,SAMD00424480,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_12-hpi,6 days post fertilization,NA
DRR330244,SAMD00424481,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_24-hpi,6 days post fertilization,NA
DRR330245,SAMD00424482,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_24-hpi,6 days post fertilization,NA
DRR330246,SAMD00424483,PRJDB8332,Acropora tenuis,SINGLE,Asia,Japan,Okinawa,Ishigaki Island,Planula larvae,Control_24-hpi,6 days post fertilization,NA
SRR8800026,SAMN11280946,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P6
SRR8800027,SAMN11280947,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P6
SRR8800028,SAMN11280948,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P1
SRR8800029,SAMN11280949,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P6
SRR8800030,SAMN11280950,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P6
SRR8800031,SAMN11280951,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P6
SRR8800032,SAMN11280952,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P12
SRR8800033,SAMN11280953,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P12
SRR8800034,SAMN11280954,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P12
SRR8800035,SAMN11280955,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P12
SRR8800036,SAMN11281009,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P6
SRR8800037,SAMN11280993,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P6
SRR8800038,SAMN11280980,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P8
SRR8800039,SAMN11281008,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P6
SRR8800040,SAMN11281005,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P2
SRR8800041,SAMN11281006,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P6
SRR8800042,SAMN11281007,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P6
SRR8800043,SAMN11281004,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P6
SRR8800044,SAMN11280989,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P7
SRR8800045,SAMN11280998,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P1
SRR8800046,SAMN11280981,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P1
SRR8800047,SAMN11280990,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P2
SRR8800048,SAMN11280992,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P3
SRR8800049,SAMN11280991,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P1
SRR8800050,SAMN11280977,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P8
SRR8800051,SAMN11280976,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P9
SRR8800052,SAMN11280979,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P8
SRR8800053,SAMN11280978,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P8
SRR8800054,SAMN11280945,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P5
SRR8800055,SAMN11280944,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P5
SRR8800056,SAMN11280983,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2017,P8
SRR8800057,SAMN11280982,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2017,P8
SRR8800058,SAMN11280941,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,exposed,2016,P5
SRR8800059,SAMN11280940,PRJNA529682,Acropora palmata,SINGLE,North America,USA,Coral Restoration Foundation coral nursery,NA,Adult,baseline,2016,P4
